"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53079959","1.225.12","697.51","","","","2"
"2000","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v53079957","1.225.13","7437","","","","0"
"2001","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v53079957","1.225.13","9002","","","","0"
"2002","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v53079957","1.225.13","9503","","","","0"
"2003","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v53079957","1.225.13","11744","","","","0"
"2004","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v53079957","1.225.13","12522","","","","0"
"2005","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v53079957","1.225.13","12738","","","","0"
"2006","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v53079957","1.225.13","14700","","","","0"
"2007","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v53079957","1.225.13","13384","","","","0"
"2008","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v53079957","1.225.13","12790","","","","0"
"2009","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v53079957","1.225.13","12874","","","","0"
"2000","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53079958","1.225.14","300.46","","","","2"
"2001","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53079958","1.225.14","360.97","","","","2"
"2002","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53079958","1.225.14","376.00","","","","2"
"2003","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53079958","1.225.14","459.54","","","","2"
"2004","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53079958","1.225.14","484.99","","","","2"
"2005","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53079958","1.225.14","488.40","","","","2"
"2006","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53079958","1.225.14","559.64","","","","2"
"2007","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53079958","1.225.14","510.77","","","","2"
"2008","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53079958","1.225.14","492.54","","","","2"
"2009","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53079958","1.225.14","501.94","","","","2"
"2000","Canada","2016A000011124","Total impaired driving [910]","Actual incidents","Number","223","units","0","v44340656","1.149.1","79225","","","","0"
"2001","Canada","2016A000011124","Total impaired driving [910]","Actual incidents","Number","223","units","0","v44340656","1.149.1","82718","","","","0"
"2002","Canada","2016A000011124","Total impaired driving [910]","Actual incidents","Number","223","units","0","v44340656","1.149.1","80045","","","","0"
"2003","Canada","2016A000011124","Total impaired driving [910]","Actual incidents","Number","223","units","0","v44340656","1.149.1","77645","","","","0"
"2004","Canada","2016A000011124","Total impaired driving [910]","Actual incidents","Number","223","units","0","v44340656","1.149.1","80339","","","","0"
"2005","Canada","2016A000011124","Total impaired driving [910]","Actual incidents","Number","223","units","0","v44340656","1.149.1","78370","","","","0"
"2006","Canada","2016A000011124","Total impaired driving [910]","Actual incidents","Number","223","units","0","v44340656","1.149.1","76127","","","","0"
"2007","Canada","2016A000011124","Total impaired driving [910]","Actual incidents","Number","223","units","0","v44340656","1.149.1","79395","","","","0"
"2008","Canada","2016A000011124","Total impaired driving [910]","Actual incidents","Number","223","units","0","v44340656","1.149.1","84694","","","","0"
"2009","Canada","2016A000011124","Total impaired driving [910]","Actual incidents","Number","223","units","0","v44340656","1.149.1","88303","","","","0"
"2000","Canada","2016A000011124","Total impaired driving [910]","Rate per 100,000 population","Rate","257","units","0","v44388876","1.149.2","258.15","","","","2"
"2001","Canada","2016A000011124","Total impaired driving [910]","Rate per 100,000 population","Rate","257","units","0","v44388876","1.149.2","266.67","","","","2"
"2002","Canada","2016A000011124","Total impaired driving [910]","Rate per 100,000 population","Rate","257","units","0","v44388876","1.149.2","255.30","","","","2"
"2003","Canada","2016A000011124","Total impaired driving [910]","Rate per 100,000 population","Rate","257","units","0","v44388876","1.149.2","245.40","","","","2"
"2004","Canada","2016A000011124","Total impaired driving [910]","Rate per 100,000 population","Rate","257","units","0","v44388876","1.149.2","251.53","","","","2"
"2005","Canada","2016A000011124","Total impaired driving [910]","Rate per 100,000 population","Rate","257","units","0","v44388876","1.149.2","243.04","","","","2"
"2006","Canada","2016A000011124","Total impaired driving [910]","Rate per 100,000 population","Rate","257","units","0","v44388876","1.149.2","233.73","","","","2"
"2007","Canada","2016A000011124","Total impaired driving [910]","Rate per 100,000 population","Rate","257","units","0","v44388876","1.149.2","241.41","","","","2"
"2008","Canada","2016A000011124","Total impaired driving [910]","Rate per 100,000 population","Rate","257","units","0","v44388876","1.149.2","254.75","","","","2"
"2009","Canada","2016A000011124","Total impaired driving [910]","Rate per 100,000 population","Rate","257","units","0","v44388876","1.149.2","262.58","","","","2"
"2000","Canada","2016A000011124","Total impaired driving [910]","Percentage change in rate","Percent","239","units","0","v44348277","1.149.3","-8.73","","","","2"
"2001","Canada","2016A000011124","Total impaired driving [910]","Percentage change in rate","Percent","239","units","0","v44348277","1.149.3","3.30","","","","2"
"2002","Canada","2016A000011124","Total impaired driving [910]","Percentage change in rate","Percent","239","units","0","v44348277","1.149.3","-4.26","","","","2"
"2003","Canada","2016A000011124","Total impaired driving [910]","Percentage change in rate","Percent","239","units","0","v44348277","1.149.3","-3.88","","","","2"
"2004","Canada","2016A000011124","Total impaired driving [910]","Percentage change in rate","Percent","239","units","0","v44348277","1.149.3","2.49","","","","2"
"2005","Canada","2016A000011124","Total impaired driving [910]","Percentage change in rate","Percent","239","units","0","v44348277","1.149.3","-3.37","","","","2"
"2006","Canada","2016A000011124","Total impaired driving [910]","Percentage change in rate","Percent","239","units","0","v44348277","1.149.3","-3.83","","","","2"
"2007","Canada","2016A000011124","Total impaired driving [910]","Percentage change in rate","Percent","239","units","0","v44348277","1.149.3","3.29","","","","2"
"2008","Canada","2016A000011124","Total impaired driving [910]","Percentage change in rate","Percent","239","units","0","v44348277","1.149.3","5.53","","","","2"
"2009","Canada","2016A000011124","Total impaired driving [910]","Percentage change in rate","Percent","239","units","0","v44348277","1.149.3","3.07","","","","2"
"2000","Canada","2016A000011124","Total impaired driving [910]","Total cleared","Number","223","units","0","v44416178","1.149.4","74441","","","","0"
"2001","Canada","2016A000011124","Total impaired driving [910]","Total cleared","Number","223","units","0","v44416178","1.149.4","76552","","","","0"
"2002","Canada","2016A000011124","Total impaired driving [910]","Total cleared","Number","223","units","0","v44416178","1.149.4","73098","","","","0"
"2003","Canada","2016A000011124","Total impaired driving [910]","Total cleared","Number","223","units","0","v44416178","1.149.4","71679","","","","0"
"2004","Canada","2016A000011124","Total impaired driving [910]","Total cleared","Number","223","units","0","v44416178","1.149.4","72098","","","","0"
