"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Canada","2016A000011124","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v53079954","1.225.4","263616","","","","0"
"2013","Canada","2016A000011124","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v53079954","1.225.4","258314","","","","0"
"2014","Canada","2016A000011124","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v53079954","1.225.4","247868","","","","0"
"2015","Canada","2016A000011124","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v53079954","1.225.4","248049","","","","0"
"2016","Canada","2016A000011124","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v53079954","1.225.4","270503","","","","0"
"2017","Canada","2016A000011124","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v53079954","1.225.4","281579","","","","0"
"2018","Canada","2016A000011124","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v53079954","1.225.4","291520","","","","0"
"2019","Canada","2016A000011124","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v53079954","1.225.4","292702","","","","0"
"2010","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, persons charged","Number","223","units","0","v53079953","1.225.7","164433","","","","0"
"2011","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, persons charged","Number","223","units","0","v53079953","1.225.7","160246","","","","0"
"2012","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, persons charged","Number","223","units","0","v53079953","1.225.7","164195","","","","0"
"2013","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, persons charged","Number","223","units","0","v53079953","1.225.7","159377","","","","0"
"2014","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, persons charged","Number","223","units","0","v53079953","1.225.7","160593","","","","0"
"2015","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, persons charged","Number","223","units","0","v53079953","1.225.7","165593","","","","0"
"2016","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, persons charged","Number","223","units","0","v53079953","1.225.7","188753","","","","0"
"2017","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, persons charged","Number","223","units","0","v53079953","1.225.7","198190","","","","0"
"2018","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, persons charged","Number","223","units","0","v53079953","1.225.7","209481","","","","0"
"2019","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, persons charged","Number","223","units","0","v53079953","1.225.7","215491","","","","0"
"2010","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v53079955","1.225.8","555.70","","","","2"
"2011","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v53079955","1.225.8","536.18","","","","2"
"2012","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v53079955","1.225.8","543.44","","","","2"
"2013","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v53079955","1.225.8","522.06","","","","2"
"2014","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v53079955","1.225.8","520.89","","","","2"
"2015","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v53079955","1.225.8","533.35","","","","2"
"2016","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v53079955","1.225.8","601.21","","","","2"
"2017","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v53079955","1.225.8","623.41","","","","2"
"2018","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v53079955","1.225.8","649.21","","","","2"
"2019","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v53079955","1.225.8","657.54","","","","2"
"2010","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v53079947","1.225.9","147505","","","","0"
"2011","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v53079947","1.225.9","144433","","","","0"
"2012","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v53079947","1.225.9","148833","","","","0"
"2013","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v53079947","1.225.9","146111","","","","0"
"2014","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v53079947","1.225.9","148169","","","","0"
"2015","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v53079947","1.225.9","153420","","","","0"
"2016","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v53079947","1.225.9","176645","","","","0"
"2017","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v53079947","1.225.9","186774","","","","0"
"2018","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v53079947","1.225.9","199327","","","","0"
"2019","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v53079947","1.225.9","206281","","","","0"
"2010","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v53079948","1.225.10","545.08","","","","2"
"2011","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v53079948","1.225.10","527.15","","","","2"
"2012","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v53079948","1.225.10","535.88","","","","2"
"2013","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v53079948","1.225.10","519.31","","","","2"
"2014","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v53079948","1.225.10","520.43","","","","2"
"2015","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v53079948","1.225.10","534.63","","","","2"
"2016","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v53079948","1.225.10","608.50","","","","2"
"2017","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v53079948","1.225.10","634.81","","","","2"
"2018","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v53079948","1.225.10","666.91","","","","2"
"2019","Canada","2016A000011124","Total other Criminal Code violations [300]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v53079948","1.225.10","679.30","","","","2"
"2010","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v53079956","1.225.11","16928","","","","0"
"2011","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v53079956","1.225.11","15813","","","","0"
"2012","Canada","2016A000011124","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v53079956","1.225.11","15362","","","","0"
